256760.711907495,8178.67791823913,886003.496023032,2757465.96366564,250298.261525568,7972.83551553791,894925.434676997,2784185.48882944,251198.096894744,8001.49713069239,893834.632155382,2781994.70164284,248279.857650042,7908.54516799099,899307.912932897,2797338.55185876,250404.567783222,7976.22112577147,895088.279994857,2784292.59798534,247419.088004891,7881.12591342643,901128.118202733,2802254.13687779,243313.304958107,7750.34340604041,901440.961938774,2800782.74152551,246622.012550178,7855.68823914089,890841.346550626,2769043.83766928
266842.983841728,4318.68914720607,917970.295700096,2854929.34274527,257280.825637111,5792.01754625393,913503.919482263,2841384.17052445,257378.832822052,6600.7425251516,906393.341702626,2821646.02385248,253741.180549361,7297.49363811034,901487.939196107,2805081.6267089,248361.467118101,8674.62833640519,888609.158092741,2764807.10056431,242132.027361136,9196.68148868554,887040.570497996,2759316.62591929,241014.477700991,9885.79897271058,876512.698418084,2726456.19049154,236925.207551388,11142.8352667103,866219.82745482,2693772.50824624
192684.997093721,6134.47759081685,705428.380495697,2191282.88441274,227253.969408318,7238.81524297134,823783.719498737,2562085.6005714,235783.945378939,7510.52300136148,858104.083975369,2668874.6393298,242515.706130502,7724.94473218056,881715.56064424,2741947.34783608,250647.432578343,7983.95730477347,911966.931088467,2835439.75360213,258054.649117689,8219.89247895361,912591.322636669,2838052.26951451,262809.961183497,8371.35900396511,916680.163053342,2851558.46470202,266140.470775846,8477.44262317588,919052.155339481,2860443.64271752
237581.776436092,7567.78903075082,865561.615815656,2695670.60507462,240780.345985743,7669.6701178898,879528.946113869,2737466.49642453,246052.745957571,7837.6069663257,883221.422378696,2749996.05377928,246532.280404938,7852.88113927139,889051.739415775,2766357.45733496,249699.2506873,7953.75570350977,903259.483181021,2808957.52706591,255021.112067247,8123.26799390672,902253.2981191,2805817.89963943,255319.445911288,8132.77054769754,906704.507427644,2820152.84616879,255640.556999219,8142.99860740172,914604.189557979,2842377.94024024
249474.29351788,4037.59809697645,899210.700420205,2797350.49619758,249108.2473147,5608.04001353599,896023.259934932,2787025.29081456,251778.354278709,6457.11806678933,896242.343719673,2788550.67960107,246746.929811457,7096.3496984853,900937.702256941,2801065.45143228,250653.404824101,8754.67677085035,893215.545932163,2779550.30590667,249050.277471556,9459.44092062608,896471.11765008,2788641.68530273,246361.174307342,10105.0998871606,898820.245347235,2794673.69923962,246919.473866245,11612.8740651351,897211.095068024,2790546.62094387
259047.002392578,8251.50090029177,927118.75715136,2881495.45788138,255401.198922134,8135.37452777702,906852.854356835,2820133.63491698,252222.186721513,8034.11642129374,906075.332764697,2817390.69837939,251072.616412186,7997.50023294061,901671.583930609,2804245.01420223,249004.270706322,7931.61914930298,891744.318860517,2774269.30875247,245684.462309297,7825.8763913356,891326.641423169,2771616.92805603,244308.262911722,7782.04159652206,887820.322971807,2761215.92046965,241780.128213935,7701.51528323688,884447.149995873,2751041.37748824
250244.073424655,7971.10942673224,901181.238420707,2803476.52949901,251283.447568725,8004.21564150999,900327.324443262,2801127.8746633,249767.237541253,7955.9212186589,900135.951904297,2800157.46292725,246879.452541067,7863.93929790908,895325.513107251,2785002.71235566,248905.602033711,7928.4763465217,892908.315868186,2778521.70022433,248713.316322802,7922.35164919603,892712.328531676,2777589.13631528,247275.483640077,7876.55370733552,896466.214105571,2788049.71020088,245606.646695808,7823.39780150962,892971.057925827,2778394.51508861
267872.439702018,8532.60931346496,856979.398674258,2671653.28622163,259112.20890408,8253.57786883061,883617.589454196,2748762.12994446,256171.37446732,8159.90621348648,875365.104846838,2726058.54881349,251526.463090696,8011.9561883008,887991.396702818,2762519.48060303,247443.367559496,7881.90115739257,900071.722711981,2799481.40972915,244717.993490252,7795.0923603602,899323.743087289,2797179.66779877,243156.486794736,7745.35514460301,902614.344275618,2806472.88118551,241385.324691379,7688.93997075213,905972.323058429,2816604.12071652
260875.441503282,8309.74044035865,591612.324781318,1828980.12562676,252679.430778086,8048.68057192862,714074.253634174,2216263.6228574,250994.693728209,7995.01822128458,772896.03774092,2399783.70756162,248906.644041146,7928.50953047721,841219.369277009,2613783.20243948,247460.803960641,7882.45654937009,930990.932147635,2897189.15662076,247140.63796424,7872.25860645446,934941.231154021,2911201.50878896,246510.497222477,7852.18732733298,939616.501892304,2925257.03039306,245357.626869111,7815.4660323613,952929.885009101,2967161.17227594
265357.573204315,8452.50562486312,873281.537210848,2718709.38105092,257691.696326927,8208.33160715094,884215.318829941,2752165.65866533,255761.015506158,8146.83543310534,888838.990422087,2766941.12270295,248268.680703357,7908.18908646112,899675.408191615,2796498.9133461,246768.243707086,7860.39706735336,899908.954736028,2798796.52099768,244288.767585608,7781.42062810952,899148.170784651,2796764.28673626,241815.54204975,7702.64328263086,896598.974571058,2787850.07752752,239970.291409059,7643.86823506638,902082.211617043,2804191.30310857
259619.271647998,8269.72883354582,594091.706035236,1980189.36220042,253032.10157237,8059.91386521663,717980.881223349,2306294.51148654,250678.819350212,7984.95696927087,775239.971188001,2457752.9178858,248757.94102583,7923.77303183508,839059.305111386,2630713.01956745,246058.671238925,7837.79572421346,933346.479646496,2881292.46699251,246877.294439808,7863.87057128111,930678.780297921,2856281.52384907,246331.534232484,7846.48698618912,939447.248739186,2867909.65890668,245098.873315922,7807.22419672524,960983.179147479,2908547.06057031
